Issue Time,Valid From,Valid To,Warning Colour,Warning Element,Warning Text,Clare,Cork,Kerry,Limerick,Tipperary,Waterford,Carlow,Dublin,Kildare,Kilkenny,Laois,Longford,Louth,Meath,Offaly,Westmeath,Wexford,Wicklow,Cavan,Donegal,Monaghan,Galway,Leitrim,Mayo,Roscommon,Sligo,warning_phenomenon,warning_severity,weather_type,Duration_hours,date,region,counties_in_region,weather_event_density,county_weight,affected_counties_count,affected_counties_proportion
2024-10-15 15:20:00+00:00,2024-10-15 18:00:00+00:00,2024-10-16 00:00:00+00:00,Yellow,Rainfall,Heavy rain with embedded thunderstorms.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,6.0,2024-10-15,HSE Dublin and South East,7,1,0.14285714285714285,0,0.0
2024-10-15 15:20:00+00:00,2024-10-15 18:00:00+00:00,2024-10-16 00:00:00+00:00,Yellow,Rainfall,Heavy rain with embedded thunderstorms.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,6.0,2024-10-15,HSE Mid West,3,1,0.3333333333333333,0,0.0
2024-10-15 15:20:00+00:00,2024-10-15 18:00:00+00:00,2024-10-16 00:00:00+00:00,Yellow,Rainfall,Heavy rain with embedded thunderstorms.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,6.0,2024-10-15,HSE South West,2,1,0.5,0,0.0
2024-10-15 15:20:00+00:00,2024-10-15 18:00:00+00:00,2024-10-16 00:00:00+00:00,Yellow,Rainfall,Heavy rain with embedded thunderstorms.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,6.0,2024-10-15,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-10-19 09:24:00+00:00,2024-10-20 00:00:00+00:00,2024-10-20 09:00:00+00:00,Yellow,Rainfall,Storm Ashley will bring heavy rain for a time.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,9.0,2024-10-20,HSE Dublin and North East,5,1,0.2,0,0.0
2024-10-19 09:24:00+00:00,2024-10-20 00:00:00+00:00,2024-10-20 09:00:00+00:00,Yellow,Rainfall,Storm Ashley will bring heavy rain for a time.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,9.0,2024-10-20,HSE Dublin and Midlands,7,1,0.14285714285714285,0,0.0
2024-10-19 09:24:00+00:00,2024-10-20 00:00:00+00:00,2024-10-20 09:00:00+00:00,Yellow,Rainfall,Storm Ashley will bring heavy rain for a time.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,9.0,2024-10-20,HSE Dublin and South East,7,1,0.14285714285714285,0,0.0
2024-10-19 09:24:00+00:00,2024-10-20 00:00:00+00:00,2024-10-20 09:00:00+00:00,Yellow,Rainfall,Storm Ashley will bring heavy rain for a time.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,9.0,2024-10-20,HSE Mid West,3,1,0.3333333333333333,0,0.0
2024-10-19 09:24:00+00:00,2024-10-20 00:00:00+00:00,2024-10-20 09:00:00+00:00,Yellow,Rainfall,Storm Ashley will bring heavy rain for a time.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,9.0,2024-10-20,HSE South West,2,1,0.5,0,0.0
2024-10-19 09:24:00+00:00,2024-10-20 00:00:00+00:00,2024-10-20 09:00:00+00:00,Yellow,Rainfall,Storm Ashley will bring heavy rain for a time.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,9.0,2024-10-20,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-11-20 08:13:00+00:00,2024-11-20 21:00:00+00:00,2024-11-21 12:00:00+00:00,Yellow,Snow/Ice,Snowfall accumulations expected.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,15.0,2024-11-20,HSE Dublin and North East,5,1,0.2,0,0.0
2024-11-20 08:13:00+00:00,2024-11-20 21:00:00+00:00,2024-11-21 12:00:00+00:00,Yellow,Snow/Ice,Snowfall accumulations expected.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,15.0,2024-11-20,HSE Dublin and Midlands,7,1,0.14285714285714285,0,0.0
2024-11-20 08:13:00+00:00,2024-11-20 21:00:00+00:00,2024-11-21 12:00:00+00:00,Yellow,Snow/Ice,Snowfall accumulations expected.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,15.0,2024-11-20,HSE Dublin and South East,7,1,0.14285714285714285,0,0.0
2024-11-20 08:13:00+00:00,2024-11-20 21:00:00+00:00,2024-11-21 12:00:00+00:00,Yellow,Snow/Ice,Snowfall accumulations expected.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,15.0,2024-11-20,HSE Mid West,3,1,0.3333333333333333,0,0.0
2024-11-20 08:13:00+00:00,2024-11-20 21:00:00+00:00,2024-11-21 12:00:00+00:00,Yellow,Snow/Ice,Snowfall accumulations expected.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,15.0,2024-11-20,HSE South West,2,1,0.5,0,0.0
2024-11-20 08:13:00+00:00,2024-11-20 21:00:00+00:00,2024-11-21 12:00:00+00:00,Yellow,Snow/Ice,Snowfall accumulations expected.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,15.0,2024-11-20,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-11-18 08:16:00+00:00,2024-11-18 19:00:00+00:00,2024-11-19 08:00:00+00:00,Yellow,Snow/Ice,Snowfall accumulations possible this evening and overnight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,13.0,2024-11-18,HSE Dublin and North East,5,1,0.2,0,0.0
2024-11-18 08:16:00+00:00,2024-11-18 19:00:00+00:00,2024-11-19 08:00:00+00:00,Yellow,Snow/Ice,Snowfall accumulations possible this evening and overnight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,13.0,2024-11-18,HSE Dublin and Midlands,7,1,0.14285714285714285,0,0.0
2024-11-18 08:16:00+00:00,2024-11-18 19:00:00+00:00,2024-11-19 08:00:00+00:00,Yellow,Snow/Ice,Snowfall accumulations possible this evening and overnight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,13.0,2024-11-18,HSE Dublin and South East,7,1,0.14285714285714285,0,0.0
2024-11-18 08:16:00+00:00,2024-11-18 19:00:00+00:00,2024-11-19 08:00:00+00:00,Yellow,Snow/Ice,Snowfall accumulations possible this evening and overnight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,13.0,2024-11-18,HSE Mid West,3,1,0.3333333333333333,0,0.0
2024-11-18 08:16:00+00:00,2024-11-18 19:00:00+00:00,2024-11-19 08:00:00+00:00,Yellow,Snow/Ice,Snowfall accumulations possible this evening and overnight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,13.0,2024-11-18,HSE South West,2,1,0.5,0,0.0
2024-11-18 08:16:00+00:00,2024-11-18 19:00:00+00:00,2024-11-19 08:00:00+00:00,Yellow,Snow/Ice,Snowfall accumulations possible this evening and overnight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,13.0,2024-11-18,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-11-19 06:46:00+00:00,2024-11-19 06:45:00+00:00,2024-11-19 11:00:00+00:00,Yellow,Snow/Ice,Snowfall accumulations possible.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,4.25,2024-11-19,HSE Dublin and North East,5,1,0.2,0,0.0
2024-11-19 06:46:00+00:00,2024-11-19 06:45:00+00:00,2024-11-19 11:00:00+00:00,Yellow,Snow/Ice,Snowfall accumulations possible.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,4.25,2024-11-19,HSE Dublin and Midlands,7,1,0.14285714285714285,0,0.0
2024-11-19 06:46:00+00:00,2024-11-19 06:45:00+00:00,2024-11-19 11:00:00+00:00,Yellow,Snow/Ice,Snowfall accumulations possible.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,4.25,2024-11-19,HSE Dublin and South East,7,1,0.14285714285714285,0,0.0
2024-11-19 06:46:00+00:00,2024-11-19 06:45:00+00:00,2024-11-19 11:00:00+00:00,Yellow,Snow/Ice,Snowfall accumulations possible.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,4.25,2024-11-19,HSE Mid West,3,1,0.3333333333333333,0,0.0
2024-11-19 06:46:00+00:00,2024-11-19 06:45:00+00:00,2024-11-19 11:00:00+00:00,Yellow,Snow/Ice,Snowfall accumulations possible.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,4.25,2024-11-19,HSE South West,2,1,0.5,0,0.0
2024-11-19 06:46:00+00:00,2024-11-19 06:45:00+00:00,2024-11-19 11:00:00+00:00,Yellow,Snow/Ice,Snowfall accumulations possible.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,4.25,2024-11-19,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-03-01 08:20:00+00:00,2024-03-01 08:20:00+00:00,2024-03-01 15:00:00+00:00,Yellow,Snow/Ice,Falls of sleet and snow will lead to temporary accumulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,6.666666666666667,2024-03-01,HSE Dublin and South East,7,1,0.14285714285714285,0,0.0
2024-03-01 08:20:00+00:00,2024-03-01 08:20:00+00:00,2024-03-01 15:00:00+00:00,Yellow,Snow/Ice,Falls of sleet and snow will lead to temporary accumulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,6.666666666666667,2024-03-01,HSE Dublin and Midlands,7,1,0.14285714285714285,0,0.0
2024-03-01 08:20:00+00:00,2024-03-01 08:20:00+00:00,2024-03-01 15:00:00+00:00,Yellow,Snow/Ice,Falls of sleet and snow will lead to temporary accumulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,6.666666666666667,2024-03-01,HSE Dublin and North East,5,1,0.2,0,0.0
2024-03-01 08:16:00+00:00,2024-03-01 08:16:00+00:00,2024-03-01 10:00:00+00:00,Yellow,Snow/Ice,Falls of sleet and snow may lead to temporary accumulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,1.7333333333333334,2024-03-01,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-03-01 08:16:00+00:00,2024-03-01 08:16:00+00:00,2024-03-01 10:00:00+00:00,Yellow,Snow/Ice,Falls of sleet and snow may lead to temporary accumulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,1.7333333333333334,2024-03-01,HSE South West,2,1,0.5,0,0.0
2024-03-01 08:16:00+00:00,2024-03-01 08:16:00+00:00,2024-03-01 10:00:00+00:00,Yellow,Snow/Ice,Falls of sleet and snow may lead to temporary accumulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Snow_Ice,Yellow,Snow_Ice warning,1.7333333333333334,2024-03-01,HSE Mid West,3,1,0.3333333333333333,0,0.0
2024-07-09 09:22:00+00:00,2024-07-09 09:21:00+00:00,2024-07-09 16:00:00+00:00,Yellow,Rainfall,Rain becoming persistent and heavy at times.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,6.65,2024-07-09,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-03-01 10:37:00+00:00,2024-03-01 21:00:00+00:00,2024-03-02 09:00:00+00:00,Yellow,Low Temperature/Ice,Cold tonight with ice on untreated surfaces leading to hazardous travelling conditions.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Temperature_Ice,Yellow,Low-Temperature_Ice warning,12.0,2024-03-01,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-03-01 10:37:00+00:00,2024-03-01 21:00:00+00:00,2024-03-02 09:00:00+00:00,Yellow,Low Temperature/Ice,Cold tonight with ice on untreated surfaces leading to hazardous travelling conditions.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Temperature_Ice,Yellow,Low-Temperature_Ice warning,12.0,2024-03-01,HSE South West,2,1,0.5,0,0.0
2024-03-01 10:37:00+00:00,2024-03-01 21:00:00+00:00,2024-03-02 09:00:00+00:00,Yellow,Low Temperature/Ice,Cold tonight with ice on untreated surfaces leading to hazardous travelling conditions.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Temperature_Ice,Yellow,Low-Temperature_Ice warning,12.0,2024-03-01,HSE Mid West,3,1,0.3333333333333333,0,0.0
2024-03-01 10:37:00+00:00,2024-03-01 21:00:00+00:00,2024-03-02 09:00:00+00:00,Yellow,Low Temperature/Ice,Cold tonight with ice on untreated surfaces leading to hazardous travelling conditions.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Temperature_Ice,Yellow,Low-Temperature_Ice warning,12.0,2024-03-01,HSE Dublin and South East,7,1,0.14285714285714285,0,0.0
2024-03-01 10:37:00+00:00,2024-03-01 21:00:00+00:00,2024-03-02 09:00:00+00:00,Yellow,Low Temperature/Ice,Cold tonight with ice on untreated surfaces leading to hazardous travelling conditions.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Temperature_Ice,Yellow,Low-Temperature_Ice warning,12.0,2024-03-01,HSE Dublin and Midlands,7,1,0.14285714285714285,0,0.0
2024-03-01 10:37:00+00:00,2024-03-01 21:00:00+00:00,2024-03-02 09:00:00+00:00,Yellow,Low Temperature/Ice,Cold tonight with ice on untreated surfaces leading to hazardous travelling conditions.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Temperature_Ice,Yellow,Low-Temperature_Ice warning,12.0,2024-03-01,HSE Dublin and North East,5,1,0.2,0,0.0
2024-02-29 16:48:00+00:00,2024-03-01 03:00:00+00:00,2024-03-02 03:00:00+00:00,Yellow,Rainfall,"Persistent rain, with a mix of sleet and snow at times",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,24.0,2024-03-01,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-02-29 16:48:00+00:00,2024-03-01 03:00:00+00:00,2024-03-02 03:00:00+00:00,Yellow,Rainfall,"Persistent rain, with a mix of sleet and snow at times",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,24.0,2024-03-01,HSE South West,2,1,0.5,0,0.0
2024-02-29 16:48:00+00:00,2024-03-01 03:00:00+00:00,2024-03-02 03:00:00+00:00,Yellow,Rainfall,"Persistent rain, with a mix of sleet and snow at times",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,24.0,2024-03-01,HSE Mid West,3,1,0.3333333333333333,0,0.0
2024-02-29 16:48:00+00:00,2024-03-01 03:00:00+00:00,2024-03-02 03:00:00+00:00,Yellow,Rainfall,"Persistent rain, with a mix of sleet and snow at times",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,24.0,2024-03-01,HSE Dublin and South East,7,1,0.14285714285714285,0,0.0
2024-02-29 16:48:00+00:00,2024-03-01 03:00:00+00:00,2024-03-02 03:00:00+00:00,Yellow,Rainfall,"Persistent rain, with a mix of sleet and snow at times",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,24.0,2024-03-01,HSE Dublin and Midlands,7,1,0.14285714285714285,0,0.0
2024-02-29 16:48:00+00:00,2024-03-01 03:00:00+00:00,2024-03-02 03:00:00+00:00,Yellow,Rainfall,"Persistent rain, with a mix of sleet and snow at times",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,24.0,2024-03-01,HSE Dublin and North East,5,1,0.2,0,0.0
2024-03-10 18:57:00+00:00,2024-03-11 15:00:00+00:00,2024-03-13 09:00:00+00:00,Yellow,Rainfall,"Spells of heavy rain at times during Monday, Tuesday and continuing into Wednesday morning.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,42.0,2024-03-11,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-03-10 18:57:00+00:00,2024-03-11 15:00:00+00:00,2024-03-13 09:00:00+00:00,Yellow,Rainfall,"Spells of heavy rain at times during Monday, Tuesday and continuing into Wednesday morning.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,42.0,2024-03-11,HSE Mid West,3,1,0.3333333333333333,0,0.0
2024-03-10 18:57:00+00:00,2024-03-11 15:00:00+00:00,2024-03-13 09:00:00+00:00,Yellow,Rainfall,"Spells of heavy rain at times during Monday, Tuesday and continuing into Wednesday morning.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,42.0,2024-03-11,HSE Dublin and South East,7,1,0.14285714285714285,0,0.0
2024-03-10 18:57:00+00:00,2024-03-11 15:00:00+00:00,2024-03-13 09:00:00+00:00,Yellow,Rainfall,"Spells of heavy rain at times during Monday, Tuesday and continuing into Wednesday morning.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,42.0,2024-03-11,HSE Dublin and Midlands,7,1,0.14285714285714285,0,0.0
2024-03-10 18:57:00+00:00,2024-03-11 15:00:00+00:00,2024-03-13 09:00:00+00:00,Yellow,Rainfall,"Spells of heavy rain at times during Monday, Tuesday and continuing into Wednesday morning.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,42.0,2024-03-11,HSE Dublin and North East,5,1,0.2,0,0.0
2024-03-10 18:57:00+00:00,2024-03-11 15:00:00+00:00,2024-03-12 15:00:00+00:00,Yellow,Rainfall,Spells of rain Monday and Tuesday coupled with High Tides and onshore winds.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,24.0,2024-03-11,HSE South West,2,1,0.5,0,0.0
2024-03-13 10:43:00+00:00,2024-03-14 00:00:00+00:00,2024-03-14 16:00:00+00:00,Yellow,Rainfall,Rain will be heavy at times.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,16.0,2024-03-14,HSE South West,2,1,0.5,0,0.0
2024-03-13 10:43:00+00:00,2024-03-14 00:00:00+00:00,2024-03-14 16:00:00+00:00,Yellow,Rainfall,Rain will be heavy at times.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,16.0,2024-03-14,HSE Mid West,3,1,0.3333333333333333,0,0.0
2024-03-13 10:43:00+00:00,2024-03-14 00:00:00+00:00,2024-03-14 16:00:00+00:00,Yellow,Rainfall,Rain will be heavy at times.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,16.0,2024-03-14,HSE Dublin and South East,7,1,0.14285714285714285,0,0.0
2024-03-13 10:43:00+00:00,2024-03-14 00:00:00+00:00,2024-03-14 16:00:00+00:00,Yellow,Rainfall,Rain will be heavy at times.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,16.0,2024-03-14,HSE Dublin and Midlands,7,1,0.14285714285714285,0,0.0
2024-03-13 10:43:00+00:00,2024-03-14 00:00:00+00:00,2024-03-14 16:00:00+00:00,Yellow,Rainfall,Rain will be heavy at times.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,16.0,2024-03-14,HSE Dublin and North East,5,1,0.2,0,0.0
2024-03-13 10:43:00+00:00,2024-03-14 00:00:00+00:00,2024-03-15 00:00:00+00:00,Yellow,Rainfall,Rain heavy at times. Potential impacts:                              .Localised flooding. Wave overtopping. Difficult driving conditions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rainfall,Yellow,Rainfall warning,24.0,2024-03-14,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-03-03 11:44:00+00:00,2024-03-04 19:00:00+00:00,2024-03-05 06:00:00+00:00,Yellow,Wind,"From Monday evening to Tuesday morning, very strong and gusty west to southwest winds and spells of heavy rain.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind,Yellow,Wind warning,11.0,2024-03-04,HSE Dublin and North East,5,1,0.2,0,0.0
2024-03-02 10:36:00+00:00,2024-03-02 20:00:00+00:00,2024-03-03 09:00:00+00:00,Yellow,Low Temperature/Ice,"Becoming icy in many areas tonight, especially in Ulster and Leinster.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Temperature_Ice,Yellow,Low-Temperature_Ice warning,13.0,2024-03-02,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-03-02 10:36:00+00:00,2024-03-02 20:00:00+00:00,2024-03-03 09:00:00+00:00,Yellow,Low Temperature/Ice,"Becoming icy in many areas tonight, especially in Ulster and Leinster.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Temperature_Ice,Yellow,Low-Temperature_Ice warning,13.0,2024-03-02,HSE South West,2,1,0.5,0,0.0
2024-03-02 10:36:00+00:00,2024-03-02 20:00:00+00:00,2024-03-03 09:00:00+00:00,Yellow,Low Temperature/Ice,"Becoming icy in many areas tonight, especially in Ulster and Leinster.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Temperature_Ice,Yellow,Low-Temperature_Ice warning,13.0,2024-03-02,HSE Mid West,3,1,0.3333333333333333,0,0.0
2024-03-02 10:36:00+00:00,2024-03-02 20:00:00+00:00,2024-03-03 09:00:00+00:00,Yellow,Low Temperature/Ice,"Becoming icy in many areas tonight, especially in Ulster and Leinster.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Temperature_Ice,Yellow,Low-Temperature_Ice warning,13.0,2024-03-02,HSE Dublin and South East,7,1,0.14285714285714285,0,0.0
2024-03-02 10:36:00+00:00,2024-03-02 20:00:00+00:00,2024-03-03 09:00:00+00:00,Yellow,Low Temperature/Ice,"Becoming icy in many areas tonight, especially in Ulster and Leinster.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Temperature_Ice,Yellow,Low-Temperature_Ice warning,13.0,2024-03-02,HSE Dublin and Midlands,7,1,0.14285714285714285,0,0.0
2024-03-02 10:36:00+00:00,2024-03-02 20:00:00+00:00,2024-03-03 09:00:00+00:00,Yellow,Low Temperature/Ice,"Becoming icy in many areas tonight, especially in Ulster and Leinster.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Temperature_Ice,Yellow,Low-Temperature_Ice warning,13.0,2024-03-02,HSE Dublin and North East,5,1,0.2,0,0.0
2024-03-04 19:22:00+00:00,2024-03-05 05:00:00+00:00,2024-03-05 08:00:00+00:00,Yellow,Wind,Very strong and gusty southwest winds for a time on Tuesday morning.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind,Yellow,Wind warning,3.0,2024-03-05,HSE West and North West,6,1,0.16666666666666666,0,0.0
2024-03-04 19:22:00+00:00,2024-03-05 05:00:00+00:00,2024-03-05 08:00:00+00:00,Yellow,Wind,Very strong and gusty southwest winds for a time on Tuesday morning.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind,Yellow,Wind warning,3.0,2024-03-05,HSE South West,2,1,0.5,0,0.0
2024-03-04 19:22:00+00:00,2024-03-05 05:00:00+00:00,2024-03-05 08:00:00+00:00,Yellow,Wind,Very strong and gusty southwest winds for a time on Tuesday morning.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind,Yellow,Wind warning,3.0,2024-03-05,HSE Mid West,3,1,0.3333333333333333,0,0.0
