Statistic Label,CensusYear,Sex,Single Year of Age,County and City,UNIT,VALUE
Population,2011,Male,73 years,Limerick City and County,Number,493
Population,2011,Male,74 years,Limerick City and County,Number,534
Population,2011,Male,75 years,Limerick City and County,Number,511
Population,2011,Male,76 years,Limerick City and County,Number,440
Population,2011,Male,77 years,Limerick City and County,Number,387
Population,2011,Male,78 years,Limerick City and County,Number,377
Population,2011,Male,79 years,Limerick City and County,Number,319
Population,2011,Male,80 years,Limerick City and County,Number,332
Population,2011,Male,81 years,Limerick City and County,Number,258
Population,2011,Male,82 years,Limerick City and County,Number,230
Population,2011,Male,83 years,Limerick City and County,Number,183
Population,2011,Male,84 years,Limerick City and County,Number,157
Population,2011,Male,85 years,Limerick City and County,Number,166
Population,2011,Male,86 years,Limerick City and County,Number,137
Population,2011,Male,87 years,Limerick City and County,Number,110
Population,2011,Male,88 years,Limerick City and County,Number,101
Population,2011,Male,89 years,Limerick City and County,Number,49
Population,2011,Male,90 years,Limerick City and County,Number,51
Population,2011,Male,91 years,Limerick City and County,Number,35
Population,2011,Male,92 years,Limerick City and County,Number,29
Population,2011,Male,93 years,Limerick City and County,Number,10
Population,2011,Male,94 years,Limerick City and County,Number,14
Population,2011,Male,95 years,Limerick City and County,Number,8
Population,2011,Male,96 years,Limerick City and County,Number,11
Population,2011,Male,97 years,Limerick City and County,Number,2
Population,2011,Male,98 years,Limerick City and County,Number,2
Population,2011,Male,99 years,Limerick City and County,Number,2
Population,2011,Male,100 years and over,Limerick City and County,Number,2
Population,2011,Female,60 years,Limerick City and County,Number,989
Population,2011,Female,61 years,Limerick City and County,Number,1017
Population,2011,Female,62 years,Limerick City and County,Number,944
Population,2011,Female,63 years,Limerick City and County,Number,991
Population,2011,Female,64 years,Limerick City and County,Number,879
Population,2011,Female,65 years,Limerick City and County,Number,862
Population,2011,Female,66 years,Limerick City and County,Number,831
Population,2011,Female,67 years,Limerick City and County,Number,759
Population,2011,Female,68 years,Limerick City and County,Number,787
Population,2011,Female,69 years,Limerick City and County,Number,684
Population,2011,Female,70 years,Limerick City and County,Number,621
Population,2011,Female,71 years,Limerick City and County,Number,657
Population,2011,Female,72 years,Limerick City and County,Number,590
Population,2011,Female,73 years,Limerick City and County,Number,625
Population,2011,Female,74 years,Limerick City and County,Number,527
Population,2011,Female,75 years,Limerick City and County,Number,518
Population,2011,Female,76 years,Limerick City and County,Number,491
Population,2011,Female,77 years,Limerick City and County,Number,504
Population,2011,Female,78 years,Limerick City and County,Number,423
Population,2011,Female,79 years,Limerick City and County,Number,423
Population,2011,Female,80 years,Limerick City and County,Number,399
Population,2011,Female,81 years,Limerick City and County,Number,380
Population,2011,Female,82 years,Limerick City and County,Number,355
Population,2011,Female,83 years,Limerick City and County,Number,318
Population,2011,Female,84 years,Limerick City and County,Number,320
Population,2011,Female,85 years,Limerick City and County,Number,256
Population,2011,Female,86 years,Limerick City and County,Number,259
Population,2011,Female,87 years,Limerick City and County,Number,245
Population,2011,Female,88 years,Limerick City and County,Number,191
Population,2011,Female,89 years,Limerick City and County,Number,158
Population,2011,Female,90 years,Limerick City and County,Number,125
Population,2011,Female,91 years,Limerick City and County,Number,123
Population,2011,Female,92 years,Limerick City and County,Number,90
Population,2011,Female,93 years,Limerick City and County,Number,60
Population,2011,Female,94 years,Limerick City and County,Number,45
Population,2011,Female,95 years,Limerick City and County,Number,33
Population,2011,Female,96 years,Limerick City and County,Number,24
Population,2011,Female,97 years,Limerick City and County,Number,22
Population,2011,Female,98 years,Limerick City and County,Number,11
Population,2011,Female,99 years,Limerick City and County,Number,11
Population,2011,Female,100 years and over,Limerick City and County,Number,6
Population,2016,Male,60 years,Limerick City and County,Number,1076
Population,2016,Male,61 years,Limerick City and County,Number,1050
Population,2016,Male,62 years,Limerick City and County,Number,1040
Population,2016,Male,63 years,Limerick City and County,Number,1075
Population,2016,Male,64 years,Limerick City and County,Number,1020
Population,2016,Male,65 years,Limerick City and County,Number,982
Population,2016,Male,66 years,Limerick City and County,Number,947
Population,2016,Male,67 years,Limerick City and County,Number,966
Population,2016,Male,68 years,Limerick City and County,Number,882
Population,2016,Male,69 years,Limerick City and County,Number,855
Population,2016,Male,70 years,Limerick City and County,Number,816
Population,2016,Male,71 years,Limerick City and County,Number,725
Population,2016,Male,72 years,Limerick City and County,Number,702
Population,2016,Male,73 years,Limerick City and County,Number,600
Population,2016,Male,74 years,Limerick City and County,Number,578
Population,2016,Male,75 years,Limerick City and County,Number,515
Population,2016,Male,76 years,Limerick City and County,Number,512
Population,2016,Male,77 years,Limerick City and County,Number,495
Population,2016,Male,78 years,Limerick City and County,Number,405
Population,2016,Male,79 years,Limerick City and County,Number,416
Population,2016,Male,80 years,Limerick City and County,Number,405
Population,2016,Male,81 years,Limerick City and County,Number,314
Population,2016,Male,82 years,Limerick City and County,Number,270
Population,2016,Male,83 years,Limerick City and County,Number,278
Population,2016,Male,84 years,Limerick City and County,Number,201
Population,2016,Male,85 years,Limerick City and County,Number,209
Population,2016,Male,86 years,Limerick City and County,Number,136
Population,2016,Male,87 years,Limerick City and County,Number,118
Population,2016,Male,88 years,Limerick City and County,Number,101
Population,2016,Male,89 years,Limerick City and County,Number,65
Population,2016,Male,90 years,Limerick City and County,Number,72
Population,2016,Male,91 years,Limerick City and County,Number,56
Population,2016,Male,92 years,Limerick City and County,Number,36
Population,2016,Male,93 years,Limerick City and County,Number,27
Population,2016,Male,94 years,Limerick City and County,Number,15
Population,2016,Male,95 years,Limerick City and County,Number,13
Population,2016,Male,96 years,Limerick City and County,Number,7
Population,2016,Male,97 years,Limerick City and County,Number,7
Population,2016,Male,98 years,Limerick City and County,Number,4
Population,2016,Male,99 years,Limerick City and County,Number,1
Population,2016,Male,100 years and over,Limerick City and County,Number,2
Population,2016,Female,60 years,Limerick City and County,Number,1022
Population,2016,Female,61 years,Limerick City and County,Number,1094
Population,2016,Female,62 years,Limerick City and County,Number,973
Population,2016,Female,63 years,Limerick City and County,Number,1006
Population,2016,Female,64 years,Limerick City and County,Number,1005
Population,2016,Female,65 years,Limerick City and County,Number,973
Population,2016,Female,66 years,Limerick City and County,Number,999
Population,2016,Female,67 years,Limerick City and County,Number,879
Population,2016,Female,68 years,Limerick City and County,Number,975
Population,2016,Female,69 years,Limerick City and County,Number,840
Population,2016,Female,70 years,Limerick City and County,Number,825
Population,2016,Female,71 years,Limerick City and County,Number,780
Population,2016,Female,72 years,Limerick City and County,Number,704
Population,2016,Female,73 years,Limerick City and County,Number,698
Population,2016,Female,74 years,Limerick City and County,Number,675
Population,2016,Female,75 years,Limerick City and County,Number,552
Population,2016,Female,76 years,Limerick City and County,Number,586
Population,2016,Female,77 years,Limerick City and County,Number,525
Population,2016,Female,78 years,Limerick City and County,Number,532
Population,2016,Female,79 years,Limerick City and County,Number,466
Population,2016,Female,80 years,Limerick City and County,Number,447
Population,2016,Female,81 years,Limerick City and County,Number,395
Population,2016,Female,82 years,Limerick City and County,Number,410
Population,2016,Female,83 years,Limerick City and County,Number,339
Population,2016,Female,84 years,Limerick City and County,Number,304
Population,2016,Female,85 years,Limerick City and County,Number,285
Population,2016,Female,86 years,Limerick City and County,Number,250
Population,2016,Female,87 years,Limerick City and County,Number,227
Population,2016,Female,88 years,Limerick City and County,Number,189
Population,2016,Female,89 years,Limerick City and County,Number,196
Population,2016,Female,90 years,Limerick City and County,Number,147
Population,2016,Female,91 years,Limerick City and County,Number,128
Population,2016,Female,92 years,Limerick City and County,Number,97
Population,2016,Female,93 years,Limerick City and County,Number,63
Population,2016,Female,94 years,Limerick City and County,Number,53
Population,2016,Female,95 years,Limerick City and County,Number,41
Population,2016,Female,96 years,Limerick City and County,Number,45
Population,2016,Female,97 years,Limerick City and County,Number,21
Population,2016,Female,98 years,Limerick City and County,Number,14
Population,2016,Female,99 years,Limerick City and County,Number,9
Population,2016,Female,100 years and over,Limerick City and County,Number,16
Population,2022,Male,60 years,Limerick City and County,Number,1184
Population,2022,Male,61 years,Limerick City and County,Number,1152
Population,2022,Male,62 years,Limerick City and County,Number,1115
Population,2022,Male,63 years,Limerick City and County,Number,1149
Population,2022,Male,64 years,Limerick City and County,Number,1132
Population,2022,Male,65 years,Limerick City and County,Number,1051
Population,2022,Male,66 years,Limerick City and County,Number,1093
Population,2022,Male,67 years,Limerick City and County,Number,998
Population,2022,Male,68 years,Limerick City and County,Number,998
Population,2022,Male,69 years,Limerick City and County,Number,1043
Population,2022,Male,70 years,Limerick City and County,Number,960
Population,2022,Male,71 years,Limerick City and County,Number,908
Population,2022,Male,72 years,Limerick City and County,Number,886
Population,2022,Male,73 years,Limerick City and County,Number,893
Population,2022,Male,74 years,Limerick City and County,Number,785
Population,2022,Male,75 years,Limerick City and County,Number,738
Population,2022,Male,76 years,Limerick City and County,Number,692
Population,2022,Male,77 years,Limerick City and County,Number,609
Population,2022,Male,78 years,Limerick City and County,Number,584
Population,2022,Male,79 years,Limerick City and County,Number,559
Population,2022,Male,80 years,Limerick City and County,Number,431
Population,2022,Male,81 years,Limerick City and County,Number,421
Population,2022,Male,82 years,Limerick City and County,Number,380
Population,2022,Male,83 years,Limerick City and County,Number,364
Population,2022,Male,84 years,Limerick City and County,Number,278
Population,2022,Male,85 years,Limerick City and County,Number,259
Population,2022,Male,86 years,Limerick City and County,Number,235
Population,2022,Male,87 years,Limerick City and County,Number,191
Population,2022,Male,88 years,Limerick City and County,Number,148
Population,2022,Male,89 years,Limerick City and County,Number,115
Population,2022,Male,90 years,Limerick City and County,Number,93
Population,2022,Male,91 years,Limerick City and County,Number,69
Population,2022,Male,92 years,Limerick City and County,Number,47
Population,2022,Male,93 years,Limerick City and County,Number,34
Population,2022,Male,94 years,Limerick City and County,Number,24
Population,2022,Male,95 years,Limerick City and County,Number,18
Population,2022,Male,96 years,Limerick City and County,Number,14
Population,2022,Male,97 years,Limerick City and County,Number,9
Population,2022,Male,98 years,Limerick City and County,Number,9
Population,2022,Male,99 years,Limerick City and County,Number,6
Population,2022,Male,100 years and over,Limerick City and County,Number,7
Population,2022,Female,60 years,Limerick City and County,Number,1206
Population,2022,Female,61 years,Limerick City and County,Number,1139
Population,2022,Female,62 years,Limerick City and County,Number,1196
Population,2022,Female,63 years,Limerick City and County,Number,1046
Population,2022,Female,64 years,Limerick City and County,Number,1109
Population,2022,Female,65 years,Limerick City and County,Number,1089
Population,2022,Female,66 years,Limerick City and County,Number,1049
Population,2022,Female,67 years,Limerick City and County,Number,1043
Population,2022,Female,68 years,Limerick City and County,Number,931
Population,2022,Female,69 years,Limerick City and County,Number,1007
Population,2022,Female,70 years,Limerick City and County,Number,964
Population,2022,Female,71 years,Limerick City and County,Number,941
Population,2022,Female,72 years,Limerick City and County,Number,924
Population,2022,Female,73 years,Limerick City and County,Number,829
Population,2022,Female,74 years,Limerick City and County,Number,873
Population,2022,Female,75 years,Limerick City and County,Number,810
Population,2022,Female,76 years,Limerick City and County,Number,770
Population,2022,Female,77 years,Limerick City and County,Number,715
Population,2022,Female,78 years,Limerick City and County,Number,633
Population,2022,Female,79 years,Limerick City and County,Number,650
Population,2022,Female,80 years,Limerick City and County,Number,570
Population,2022,Female,81 years,Limerick City and County,Number,467
Population,2022,Female,82 years,Limerick City and County,Number,466
Population,2022,Female,83 years,Limerick City and County,Number,407
Population,2022,Female,84 years,Limerick City and County,Number,409
Population,2022,Female,85 years,Limerick City and County,Number,338
Population,2022,Female,86 years,Limerick City and County,Number,321
Population,2022,Female,87 years,Limerick City and County,Number,260
Population,2022,Female,88 years,Limerick City and County,Number,209
